,id_fifa,nom_jugad,num_pos,equipo,liga,edad,apariciones_totales,min_jugados,tirosXp,pasesXp,regatesXp,faltadoXp,fuerajuegoXp,robadoXp,malcontroXp,goles_esperados,xGDiff,xG/90,total_disparos,xG/Shots,rating,goles
0,236295,Aaron Ciammaglichella,5,Torino,Ita,19,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,0
1,189615,Aaron Cresswell,5,West Ham,Ing,34,4,26,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.04,-0.04,0.14,1,0.04,6.08,0
2,188621,Aaron Meijers,5,RKC Waalwijk,Ned,37,8,516,0.3,0.5,0.0,0.6,0.1,0.0,0.4,0.11,-0.11,0.02,2,0.06,6.06,0
3,233934,Aaron Ramsdale,0,Southampton,Ing,26,9,810,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.56,0
4,229880,Aaron Wan-Bissaka,5,West Ham,Ing,26,10,815,0.3,0.8,1.8,0.4,0.1,0.9,0.9,0.08,-0.08,0.01,3,0.03,6.82,0
5,236295,Aarón Escandell,0,Granada,Esp,29,5,284,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.27,0
6,236295,Aarón Martín,5,Genoa,Ita,27,11,921,0.8,1.9,0.4,0.9,0.1,0.3,0.5,0.42,-0.42,0.04,9,0.05,6.71,0
7,246790,Abakar Sylla,2,Strasbourg,Fra,21,10,586,0.5,0.0,0.2,0.4,0.0,0.3,0.3,0.53,0.47,0.08,5,0.11,6.39,1
8,247180,Abdallah Sima,10,Brest,Fra,23,6,262,1.5,0.3,0.2,1.2,0.0,1.0,2.0,1.06,-1.06,0.36,9,0.12,6.4,0
9,247180,Abde Ezzalzouli,5,Barcelona,Esp,22,10,582,1.6,0.6,3.4,1.5,0.2,1.2,2.3,1.91,-0.91,0.3,16,0.12,6.94,1
10,247180,Abdou Harroui,5,Verona,Ita,26,6,288,1.2,0.2,0.5,0.2,0.0,1.2,1.2,0.93,0.07,0.29,7,0.13,6.41,1
11,247180,Abdoul Koné,2,Reims,Fra,19,2,110,0.0,0.0,0.5,1.0,0.0,0.5,2.0,0.0,0.0,0.0,0,0.0,6.46,0
12,247180,Abdoul Ouattara,5,Strasbourg,Fra,19,2,20,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,6.3,0
13,204826,Abdoulaye Bamba,5,Angers,Fra,34,4,251,0.0,0.5,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.0,0,0.0,6.33,0
14,208135,Abdoulaye Doucouré,5,Everton,Ing,31,9,653,0.6,1.0,0.4,0.2,0.6,0.7,0.3,0.46,-0.46,0.06,5,0.09,6.52,0
15,247180,Abdoulaye Ndiaye,2,Brest,Fra,22,4,327,0.8,0.0,0.0,1.5,0.0,0.5,0.5,0.15,-0.15,0.04,3,0.05,6.7,0
16,210450,Abdoulaye Touré,2,Le Havre,Fra,30,11,900,1.5,0.3,0.4,1.4,0.0,1.2,0.9,3.2,-0.2,0.32,17,0.19,6.77,3
17,247180,Abdukodir Khusanov,2,Lens,Fra,20,10,706,0.5,0.1,0.0,0.2,0.0,0.1,0.5,0.21,-0.21,0.03,5,0.04,6.74,0
18,247180,Abdul Fatawu,5,Leicester,Ing,20,11,577,1.2,0.5,2.6,1.8,0.2,1.1,1.6,0.53,-0.53,0.08,13,0.04,6.96,0
19,202716,Abdón Prats,10,Mallorca,Esp,31,25,636,0.7,0.4,0.3,0.6,0.1,0.8,0.7,1.81,1.19,0.26,18,0.1,6.27,3
20,0,Abner Vinícius,5,Lyon,Fra,24,8,559,0.6,0.9,0.3,0.1,0.0,0.5,1.3,0.24,0.76,0.04,5,0.05,6.64,1
21,213661,Achraf Hakimi,5,PSG,Fra,26,9,759,1.3,3.0,0.9,0.9,0.6,0.9,1.2,1.19,-0.19,0.14,12,0.1,7.47,1
22,221841,Adam Armstrong,10,Southampton,Ing,27,8,456,1.6,0.4,0.1,0.3,0.3,1.1,0.8,1.17,-0.17,0.23,13,0.09,6.15,1
23,234396,Adam Aznou,2,Bayern,Ger,18,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.05,0
24,234396,Adam Dzwigala,2,St. Pauli,Ger,29,7,96,0.6,0.0,0.0,0.1,0.0,0.1,0.1,0.5,-0.5,0.47,4,0.13,6.17,0
25,234396,Adam Hlozek,10,Hoffenheim,Ger,22,9,549,2.0,0.8,1.0,1.2,0.1,1.4,1.6,2.18,-1.18,0.36,18,0.12,6.81,1
26,234396,Adam Kaied,10,NAC Breda,Ned,22,6,164,0.3,0.3,0.5,0.0,0.0,1.2,0.2,0.14,-0.14,0.08,2,0.07,6.24,0
27,234396,Adam Lallana,5,Southampton,Ing,36,7,280,0.4,0.4,0.6,0.7,0.0,0.9,1.1,0.17,-0.17,0.05,3,0.06,6.38,0
28,224031,Adam Marusic,5,Lazio,Ita,32,12,659,0.2,0.3,0.3,0.5,0.0,0.5,0.3,0.04,-0.04,0.01,2,0.02,6.49,0
29,225410,Adam Masina,5,Torino,Ita,30,11,958,0.1,0.3,0.2,0.6,0.1,0.2,0.5,0.05,-0.05,0.0,1,0.05,6.8,0
30,234396,Adam Obert,2,Cagliari,Ita,22,5,258,0.6,0.2,0.4,0.2,0.0,0.4,1.2,0.13,-0.13,0.05,3,0.04,6.45,0
31,234396,Adam Smith,5,Bournemouth,Ing,33,11,609,0.1,0.3,0.3,0.5,0.0,0.5,0.5,0.28,-0.28,0.04,1,0.28,6.35,0
32,207616,Adam Webster,2,Brighton,Ing,29,3,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.03,0
33,234396,Adam Wharton,2,Crystal Palace,Ing,20,8,626,1.1,1.0,0.1,1.5,0.0,1.3,0.6,0.23,-0.23,0.03,9,0.03,6.68,0
34,213956,Adama Traoré,10,Barcelona,Esp,28,11,379,0.8,0.6,2.2,0.6,0.2,0.5,1.0,0.78,-0.78,0.19,9,0.09,6.74,0
38,234396,Adamo Nagalo,2,PSV Eindhoven,Ned,22,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,6.01,0
39,230899,Ademola Lookman,10,Atalanta,Ita,27,9,597,3.0,2.8,1.7,0.8,0.6,1.6,1.8,4.5,1.5,0.68,27,0.17,7.7,6
40,229743,Aderllan Santos,2,Rio Ave,Por,35,11,965,0.7,0.0,0.0,0.3,0.1,0.0,0.3,0.75,-0.75,0.07,8,0.09,6.99,0
41,234924,Adi Nalic,5,Almere City FC,Ned,26,6,140,0.5,0.0,0.8,0.2,0.0,0.3,1.5,0.05,-0.05,0.03,3,0.02,6.04,0
42,208330,Adnan Januzaj,5,Real Sociedad,Esp,29,33,1626,1.3,1.0,1.4,1.5,0.1,1.4,2.4,4.34,-1.34,0.24,42,0.1,6.57,3
43,237453,Ado Onaiwu,10,Auxerre,Fra,29,10,358,1.3,0.6,0.4,0.4,0.0,0.8,1.2,3.11,-1.11,0.78,13,0.24,6.36,2
44,253216,Adri Embarba,10,Espanyol,Esp,32,32,1998,1.5,1.2,1.3,1.3,0.2,1.2,1.8,3.1,-3.1,0.14,49,0.06,6.69,0
45,253216,Adrian Beck,5,FC Heidenheim,Ger,27,9,335,0.9,0.4,0.7,0.2,0.0,0.7,1.0,0.62,0.38,0.17,8,0.08,6.69,1
46,253216,Adrian Benedyczak,10,Parma Calcio 1913,Ita,23,2,53,1.5,0.0,0.0,0.5,0.5,0.5,1.0,0.22,-0.22,0.38,3,0.07,5.92,0
47,253216,Adrian Blake,10,FC Utrecht,Ned,19,1,45,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,6.09,0
48,253216,Adriano Firmino,2,Santa Clara,Por,25,10,735,0.1,0.5,0.3,0.5,0.1,0.6,0.6,0.11,-0.11,0.01,1,0.11,6.21,0
49,210008,Adrien Rabiot,5,Marseille,Fra,29,6,413,1.2,0.5,1.2,0.7,0.2,1.2,1.7,0.33,-0.33,0.07,7,0.05,6.55,0
50,213242,Adrien Tameze,5,Torino,Ita,30,9,324,0.1,0.3,0.1,0.3,0.0,0.2,0.4,0.03,-0.03,0.01,1,0.03,6.17,0
51,253216,Adrien Thomasson,5,Lens,Fra,30,11,890,0.9,1.9,0.7,1.4,0.3,0.9,2.3,1.72,-0.72,0.17,10,0.17,7.01,1
52,253216,Adrien Truffert,5,Rennes,Fra,22,11,839,0.9,0.3,0.5,0.4,0.1,0.7,1.0,0.21,-0.21,0.02,10,0.02,6.36,0
53,246113,Adrià Pedrosa,5,Espanyol,Esp,26,31,2723,0.8,0.7,1.5,1.5,0.0,0.8,2.0,0.99,0.01,0.03,25,0.04,6.68,1
54,253216,Adrián Bernabé,2,Parma Calcio 1913,Ita,23,11,900,1.7,1.7,0.8,2.0,0.0,0.6,0.9,0.66,-0.66,0.07,19,0.03,6.82,0
55,253216,Adrián Butzke,10,Granada,Esp,25,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,-1.48,0.33,14,0.11,6.0,0
57,224921,Adrián Marín,5,Braga,Por,27,8,623,0.0,0.8,0.4,0.3,0.1,0.4,0.4,0.0,0.0,0.0,0,0.0,6.91,0
58,253216,Adryelson,2,Lyon,Fra,26,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,0
59,258698,Afonso Freitas,5,Nacional,Por,24,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.22,0
60,258698,Afonso Rodrigues,10,Famalicao,Por,22,2,2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,0
61,0,Ahmetcan Kaplan,2,Ajax,Ned,21,2,151,0.0,0.5,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,6.71,0
62,246748,Aihen Muñoz,2,Real Sociedad,Esp,27,20,1345,0.4,0.3,0.7,0.7,0.0,0.6,1.2,0.13,-0.13,0.01,7,0.02,6.48,0
63,225782,Ainsley Maitland-Niles,5,Lyon,Fra,27,11,732,0.9,1.1,0.6,0.5,0.1,0.9,0.9,0.81,0.19,0.1,10,0.08,6.84,1
64,259524,Aitor Fernández,0,Levante,Esp,33,13,1167,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.49,0
65,241867,Aitor Ruibal,5,Real Betis,Esp,28,19,858,1.1,0.6,0.7,0.8,0.1,0.6,1.3,1.6,-1.6,0.17,20,0.08,6.26,0
66,192086,Akor Adams,10,Montpellier,Fra,24,11,832,1.9,0.9,0.4,0.6,1.4,1.0,1.0,4.39,-1.39,0.47,21,0.21,6.58,3
67,199914,Alan,5,Moreirense,Por,24,10,757,0.9,2.2,0.8,1.2,0.1,1.7,1.8,1.41,-0.41,0.17,9,0.16,6.63,1
68,193301,Alan Matturro,2,Genoa,Ita,20,6,471,0.5,0.3,0.2,0.8,0.2,0.2,0.8,0.15,-0.15,0.03,3,0.05,6.38,0
69,193301,Alan Ruiz,10,Estrela da Amadora,Por,31,10,414,1.1,0.7,1.2,0.7,0.1,0.5,1.1,0.42,-0.42,0.09,11,0.04,6.52,0
70,193301,Alan Varela,2,Porto,Por,23,11,911,0.5,1.4,0.0,1.1,0.0,0.5,0.8,0.25,-0.25,0.03,5,0.05,6.81,0
71,193301,Alassane Pléa,10,Borussia M.Gladbach,Ger,31,10,641,1.1,1.0,0.9,1.4,0.3,1.1,1.3,1.66,0.34,0.23,11,0.15,6.63,2
72,263945,Alban Lafont,0,Nantes,Fra,25,11,990,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.6,0
73,263945,Albert Grønbæk,5,Rennes,Fra,23,11,585,1.3,1.5,0.8,0.5,0.0,1.1,2.1,0.89,0.11,0.14,14,0.06,6.6,1
74,238004,Albert Gudmundsson,10,Fiorentina,Ita,27,4,202,1.5,0.0,0.8,1.5,0.0,0.3,0.5,1.8,1.2,0.8,6,0.3,6.91,3
75,263945,Alberto Baio,2,Vitoria de Guimaraes,Por,21,5,223,0.2,0.8,0.8,0.4,0.0,0.8,2.4,0.06,-0.06,0.02,1,0.06,6.28,0
76,263945,Alberto Cerri,10,Como,Ita,28,4,80,1.0,0.0,0.0,0.3,0.3,0.8,0.5,1.48,-1.48,1.66,4,0.37,5.87,0
77,263945,Alberto Dossena,2,Como,Ita,26,11,959,0.8,0.1,0.2,0.6,0.0,0.2,0.2,0.49,-0.49,0.05,9,0.05,6.62,0
78,220475,Alberto Grassi,2,Empoli,Ita,29,7,543,0.1,0.4,0.1,1.0,0.0,0.7,0.7,0.07,-0.07,0.01,1,0.07,6.53,0
79,263945,Alberto Manzoni,5,Atalanta,Ita,19,1,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04,-0.04,0.69,1,0.04,6.12,0
80,263945,Alberto Moreno,5,Villarreal,Esp,32,24,1223,0.9,0.7,0.4,0.9,0.3,0.5,1.3,2.67,0.33,0.2,22,0.12,6.64,3
88,263945,Alberto Paleari,0,Torino,Ita,32,1,90,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.95,0
89,190982,Alberto Perea,5,Cadiz,Esp,33,18,776,0.9,0.7,1.6,1.1,0.0,1.0,1.6,1.2,-1.2,0.14,17,0.07,6.44,0
90,243016,Alberto Soro,5,Granada,Esp,25,16,575,0.4,0.5,0.4,0.3,0.1,0.9,1.1,0.65,-0.65,0.1,7,0.09,6.27,0
91,225201,Alec Van Hoorenbeeck,2,Twente,Ned,25,6,248,0.7,0.3,0.2,0.3,0.0,0.0,0.2,1.21,-0.21,0.44,4,0.3,6.81,1
92,235522,Aleix Febas,5,Mallorca,Esp,28,4,115,0.0,0.3,0.3,1.3,0.0,0.3,0.8,0.0,0.0,0.0,0,0.0,6.06,0
93,225201,Aleix García,2,Leverkusen,Ger,27,8,244,0.3,1.1,0.0,0.1,0.1,0.0,0.4,0.02,-0.02,0.01,2,0.01,6.38,0
94,202493,Aleix Vidal,5,Espanyol,Esp,35,31,1908,0.2,0.8,0.4,1.0,0.0,0.5,0.8,0.91,1.09,0.04,6,0.15,6.39,2
95,225201,Alejandro Balde,5,Barcelona,Esp,21,5,188,0.2,0.2,0.2,0.8,0.0,0.6,0.8,0.02,-0.02,0.01,1,0.02,6.14,0
96,225201,Alejandro Cantero,10,Levante,Esp,24,25,597,0.6,0.1,0.3,0.2,0.0,0.3,0.6,2.47,-2.47,0.37,15,0.16,6.12,0
97,225201,Alejandro Catena,2,Rayo Vallecano,Esp,30,36,3240,0.6,0.2,0.1,0.4,0.1,0.2,0.3,1.25,0.75,0.03,23,0.05,6.8,2
98,225201,Alejandro Garnacho,5,Man Utd,Ing,20,11,713,2.8,0.9,0.5,0.8,0.3,1.5,2.2,3.79,-0.79,0.48,31,0.12,6.62,3
99,225201,Alejandro Marqués,10,Estoril,Por,24,11,846,1.2,0.2,0.5,1.2,0.1,1.7,1.6,1.27,1.73,0.13,13,0.1,6.46,3
100,225201,Aleksandar Pavlovic,2,Bayern,Ger,20,6,422,0.5,0.2,0.0,0.5,0.0,0.2,0.8,0.12,0.88,0.03,3,0.04,6.79,1
101,234933,Aleksandar Sedlar,2,Mallorca,Esp,32,10,401,0.0,0.2,0.0,0.6,0.0,0.0,0.3,0.0,0.0,0.0,0,0.0,6.02,0
102,225201,Aleksandr Golovin,5,Monaco,Fra,28,8,543,1.5,1.8,1.5,1.6,0.0,1.1,1.5,0.91,-0.91,0.15,12,0.08,6.94,0
103,225201,Alen Halilovic,5,Fortuna Sittard,Ned,28,11,845,2.5,1.5,0.9,1.2,0.0,1.0,1.3,2.8,-0.8,0.3,27,0.1,6.82,2
104,225201,Alen Sherri,0,Cagliari,Ita,26,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.47,0
105,237383,Alessandro Bastoni,2,Inter,Ita,25,11,865,0.4,0.9,0.1,1.0,0.0,0.2,0.8,0.11,-0.11,0.01,4,0.03,6.82,0
106,225201,Alessandro Bianco,5,Monza,Ita,22,9,572,0.8,0.6,0.6,1.2,0.1,0.6,1.2,0.67,0.33,0.11,7,0.1,6.39,1
108,243241,Alessandro Buongiorno,2,Napoli,Ita,25,11,990,0.5,0.4,0.0,1.1,0.1,0.4,0.4,0.62,0.38,0.06,6,0.1,7.31,1
109,225201,Alessandro Circati,2,Parma Calcio 1913,Ita,21,4,360,0.0,0.0,0.0,0.5,0.0,0.5,0.8,0.0,0.0,0.0,0,0.0,6.35,0
110,229743,Alessandro Deiola,2,Cagliari,Ita,29,10,556,0.8,0.2,0.1,0.5,0.0,0.4,0.6,0.69,-0.69,0.11,8,0.09,6.24,0
111,225201,Alessandro Gabrielloni,10,Como,Ita,30,7,77,0.3,0.3,0.0,0.4,0.0,0.0,0.3,0.17,-0.17,0.2,2,0.09,5.94,0
112,225201,Alessandro Marcandalli,2,Genoa,Ita,22,2,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.07,0
113,225201,Alessandro Vogliacco,2,Genoa,Ita,26,9,647,0.6,0.1,0.0,0.2,0.0,0.1,0.2,1.37,0.63,0.19,5,0.27,6.46,2
114,225201,Alessandro Zanoli,5,Genoa,Ita,24,10,487,0.0,0.3,0.4,0.4,0.0,0.2,0.9,0.0,0.0,0.0,0,0.0,6.19,0
115,225201,Alessio Iovine,5,Como,Ita,33,4,227,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.24,0
116,210413,Alessio Romagnoli,2,Lazio,Ita,29,9,744,0.3,0.2,0.0,0.3,0.0,0.0,0.0,0.67,-0.67,0.08,3,0.22,6.59,0
117,225201,Alessio Zerbin,5,Napoli,Ita,25,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,0
118,225201,Alessio da Cruz,10,Fortuna Sittard,Ned,27,4,148,0.3,0.0,0.0,0.8,0.3,0.5,1.0,0.3,-0.3,0.18,1,0.3,6.13,0
119,225201,Alex Berenguer,10,Athletic Club,Esp,29,34,2174,1.4,1.3,1.0,1.4,0.4,1.1,2.1,5.93,-2.93,0.25,46,0.13,6.78,3
120,213655,Alex Iwobi,5,Fulham,Ing,28,11,949,1.5,2.0,1.4,0.6,0.1,1.0,1.5,1.68,0.32,0.16,17,0.1,7.16,2
121,189324,Alex McCarthy,0,Southampton,Ing,34,2,180,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.35,0
122,225116,Alex Meret,0,Napoli,Ita,27,9,756,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.62,0
123,260381,Alex Mortensen,10,FC Groningen,Ned,22,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,5.98,0
124,225201,Alex Pinto,2,Arouca,Por,26,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.06,0
125,225201,Alex Scott,5,Bournemouth,Ing,21,8,260,0.4,0.6,0.3,1.6,0.0,0.4,0.6,0.11,-0.11,0.04,3,0.04,6.52,0
126,225201,Alexander Bah,5,Benfica,Por,26,8,665,0.5,0.9,1.1,1.5,0.0,0.9,1.4,0.27,-0.27,0.04,4,0.07,7.07,0
127,225201,Alexander Bernhardsson,10,Holstein Kiel,Ger,26,3,187,1.3,0.3,1.0,0.0,0.0,1.0,1.7,0.37,0.63,0.18,4,0.09,6.48,1
128,233731,Alexander Isak,10,Real Sociedad,Esp,25,32,2157,2.3,0.6,1.4,0.9,0.5,1.1,1.8,10.07,-4.07,0.42,73,0.14,6.73,6
132,225201,Alexander Jakobsen,5,RKC Waalwijk,Ned,30,3,36,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.06,0
133,225201,Alexander Meyer,0,Borussia Dortmund,Ger,33,2,180,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.45,0
134,225201,Alexander Nübel,0,Stuttgart,Ger,28,10,900,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.43,0
135,225201,Alexander Prass,5,Hoffenheim,Ger,23,9,677,0.8,0.9,1.0,1.3,0.0,0.3,0.8,0.29,-0.29,0.04,7,0.04,6.43,0
136,216549,Alexander Sørloth,10,Real Sociedad,Esp,28,33,1760,1.1,0.7,1.2,0.4,0.4,1.6,2.2,6.84,-2.84,0.35,35,0.2,6.56,4
137,193301,Alexandre Lacazette,10,Lyon,Fra,33,10,701,1.7,0.7,0.5,1.0,0.4,0.6,2.0,4.01,-2.01,0.52,17,0.24,6.63,2
138,264288,Alexandre Penetra,2,AZ Alkmaar,Ned,23,11,975,0.5,0.0,0.2,1.0,0.0,0.0,0.3,0.29,-0.29,0.03,5,0.06,6.76,0
139,225201,Alexandru Tirlea,2,Deportivo Alaves,Esp,24,1,14,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.42,0
140,225201,Alexis Claude-Maurice,5,Augsburg,Ger,26,5,301,1.8,1.0,1.2,0.8,0.0,0.8,3.4,0.45,2.55,0.14,9,0.05,7.26,3
141,239837,Alexis Mac Allister,10,Liverpool,Ing,25,11,781,0.5,0.9,0.2,1.1,0.0,1.2,0.9,0.34,-0.34,0.04,6,0.06,6.73,0
142,242664,Alexis Saelemaekers,5,AC Milan,Ita,25,1,90,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.02,-0.02,0.02,1,0.02,6.61,0
144,225201,Alexsandro Ribeiro,2,Lille,Fra,25,9,810,0.6,0.3,0.0,1.3,0.1,0.2,0.6,0.32,-0.32,0.04,5,0.06,6.9,0
145,243034,Alfonso Espino,2,Cadiz,Esp,32,37,3330,0.7,1.0,0.6,1.2,0.2,0.6,1.2,1.93,0.07,0.05,27,0.07,6.82,2
146,228302,Alfonso Pedraza,5,Villarreal,Esp,28,28,1706,0.8,0.9,1.1,0.9,0.1,0.7,1.5,1.5,2.5,0.08,22,0.07,6.86,4
147,243034,Alfonso Trezza,5,Arouca,Por,25,11,614,0.8,0.6,0.2,0.7,0.2,0.9,1.2,0.58,0.42,0.09,9,0.06,6.3,1
148,243034,Alfred Duncan,2,Venezia,Ita,31,9,655,1.0,0.7,0.9,1.0,0.0,0.9,0.9,0.43,-0.43,0.06,9,0.05,6.48,0
149,252711,Ali Abdi,5,Nice,Fra,30,8,580,1.6,1.3,0.6,0.4,0.1,0.9,1.6,0.87,0.13,0.14,13,0.07,6.94,1
150,264463,Ali Al-Hamadi,10,Ipswich,Ing,22,3,32,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0,0.0,5.99,0
151,264463,Ali Dembélé,2,Torino,Ita,20,6,54,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.05,0
152,264463,Ali Jasim,5,Como,Ita,20,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.07,0
153,264463,Alidu Seidu,2,Rennes,Fra,24,10,789,0.3,0.5,0.9,2.7,0.1,1.0,0.5,0.1,-0.1,0.01,3,0.03,6.88,0
154,264463,Alieu Fadera,5,Como,Ita,23,10,693,1.0,0.6,1.2,1.8,0.7,2.0,1.6,1.06,-0.06,0.14,10,0.11,6.75,1
155,264463,Alieu Njie,10,Torino,Ita,19,6,197,0.7,0.0,0.5,1.0,0.2,0.8,1.5,0.7,0.3,0.32,4,0.17,6.34,1
156,264463,Aliou Baldé,10,Bochum,Ger,21,5,88,0.8,0.4,0.4,0.0,0.4,0.6,1.0,0.19,-0.19,0.19,4,0.05,6.02,0
157,215871,Alireza Jahanbakhsh,5,SC Heerenveen,Ned,31,1,16,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,6.4,0
158,264463,Alisson Becker,0,Liverpool,Ing,32,6,529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7.04,0
159,264463,Alisson Safira,10,Santa Clara,Por,29,10,687,1.2,1.0,0.0,1.6,0.6,1.0,1.5,3.19,-1.19,0.42,12,0.27,6.78,2
160,0,Aljoscha Kemlein,5,Union Berlin,Ger,20,6,381,0.8,0.5,0.7,0.0,0.0,0.2,0.5,0.55,0.45,0.13,5,0.11,6.56,1
161,199914,Allan Nyom,5,Getafe,Esp,36,5,244,0.0,0.4,0.0,0.6,0.0,0.2,0.2,0.0,0.0,0.0,0,0.0,6.26,0
162,0,Almugera Kabar,2,Borussia Dortmund,Ger,18,2,38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.71,0
163,205495,Alonzo Engwanda,2,FC Utrecht,Ned,21,5,426,0.2,0.0,0.8,0.2,0.0,0.4,1.0,0.01,-0.01,0.0,1,0.01,6.65,0
164,0,Alphadjo Cissè,10,Verona,Ita,18,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-0.02,1.49,1,0.02,6.16,0
165,193105,Alphonse Areola,0,West Ham,Ing,31,8,676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.47,0
166,234396,Alphonso Davies,5,Bayern,Ger,24,9,736,0.8,1.8,1.8,1.6,0.1,0.9,1.7,0.29,-0.29,0.04,7,0.04,7.14,0
167,212831,Alysson,2,Santa Clara,Por,22,2,164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,5.88,0
168,264221,Amad Diallo,5,Man Utd,Ing,22,9,481,1.3,1.6,0.8,0.3,0.3,1.1,1.1,0.84,0.16,0.16,12,0.07,6.87,1
169,264221,Amadou Dante,2,Arouca,Por,24,7,596,0.6,0.9,0.6,0.9,0.1,0.4,1.1,0.08,-0.08,0.01,4,0.02,6.48,0
170,238463,Amadou Haidara,5,RBL,Ger,26,10,583,0.8,0.2,0.6,0.4,0.0,0.4,0.3,0.74,-0.73,0.11,8,0.09,6.81,0
171,264221,Amadou Koné,5,Reims,Fra,19,6,191,0.3,0.2,0.2,0.8,0.0,0.3,0.7,0.03,-0.03,0.02,2,0.02,6.36,0
172,264221,Amadou Onana,2,Aston Villa,Ing,23,10,711,1.1,0.3,0.6,1.0,0.0,0.6,0.5,1.79,0.21,0.23,11,0.16,6.77,2
173,264221,Amar Fatah,10,Willem II,Ned,20,8,224,0.6,0.8,0.6,0.9,0.0,0.8,1.1,0.21,0.79,0.09,5,0.04,6.47,1
174,264221,Amara Condé,5,SC Heerenveen,Ned,27,6,382,0.2,0.8,0.5,0.8,0.0,0.8,1.3,0.06,-0.06,0.01,1,0.06,6.56,0
175,264221,Amath Ndiaye,10,Mallorca,Esp,28,19,884,0.6,0.3,0.8,0.9,0.3,1.0,1.3,1.51,-1.51,0.15,11,0.14,6.28,0
176,252285,Ameen Al Dakhil,2,Stuttgart,Ger,22,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.14,0
177,214092,Amin Sarr,10,Verona,Ita,23,6,171,0.3,0.3,0.2,0.0,0.2,0.7,0.8,0.1,0.9,0.05,2,0.05,6.32,1
178,255223,Amine Adli,10,Leverkusen,Ger,24,7,202,0.7,0.3,1.0,1.0,0.0,0.3,0.7,0.44,-0.44,0.2,5,0.09,6.5,0
